start_time,end_time,response_time,service_name,model_list,request_id,decision,label,image_id,file_name,probability
1731425728,1731425728,0.591310978,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,62a435f1-df18-4045-9193-b93eb02d49e2,n01532829,n01532829,25241,n01532829_25241,0.610416412
1731425728,1731425729,0.616675138,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,410d4cf2-4b9c-4954-8622-00780c7a1734,n01532829,n01532829,2433,n01532829_2433,0.894242615
1731425728,1731425729,0.590760469,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,1f62cbce-6287-42ae-90c0-17832693e884,n01532829,n01532829,2936,n01532829_2936,0.971405625
1731425729,1731425729,0.488461018,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,9608efff-063c-4cc8-a9d1-375cb24f15d3,n04044716,n01532829,5330,n01532829_5330,0.506119788
1731425729,1731425730,0.612971067,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,a99e048e-cdb1-40c1-ae5e-2dfc6144cba3,n01532829,n01532829,8055,n01532829_8055,0.950733617
1731425729,1731425730,0.578113317,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,b1e4c627-4ad7-4615-b1fc-e9bde66e7369,n01532829,n01532829,5398,n01532829_5398,0.965126425
1731425730,1731425730,0.573535681,ensemble_service,MobileNetV2_NASNetMobile_DenseNet121_MobileNet,5f653fcc-0f6b-4938-94d6-2989525abb61,n01532829,n01532829,23606,n01532829_23606,0.819069207
1731425730,1731425730,0.547826052,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,7d4495bd-e3fb-48e6-8c0c-abf2c6188bd4,n01532829,n01532829,1332,n01532829_1332,0.650007948
1731425730,1731425731,0.615161896,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,2f02a8c8-4e34-49a5-b095-bc82fd4a24b5,n01532829,n01532829,30377,n01532829_30377,0.935276523
1731425731,1731425731,0.576604843,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,3e2fdacb-35bb-4aea-9193-5b54903a3fb7,n01532829,n01532829,3461,n01532829_3461,0.941398084
1731425731,1731425731,0.554085732,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,4ba8b545-f568-499a-b7a4-ffe70689a117,n01532829,n01532829,5792,n01532829_5792,0.955016077
1731425731,1731425732,0.540898085,ensemble_service,NASNetMobile_DenseNet121_MobileNetV2_MobileNet,c53a150b-ea51-4b7b-b774-8551efd06b5e,n01532829,n01532829,10127,n01532829_10127,0.848566517
1731425732,1731425732,0.578272104,ensemble_service,MobileNet_MobileNetV2_DenseNet121_NASNetMobile,c659218a-f3b8-4e87-96a7-0bb1017f9a84,n01532829,n01532829,2534,n01532829_2534,0.948936939
1731425732,1731425732,0.554047346,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,373ac3dc-6925-4a70-9529-b2588104cf86,,n01532829,704,n01532829_704,0
1731425732,1731425733,0.547889709,ensemble_service,MobileNet_MobileNetV2_DenseNet121_NASNetMobile,ed229548-0bb5-4a7b-9437-546a8771d0cd,n01532829,n01532829,1105,n01532829_1105,0.944326192
1731425733,1731425733,0.490686655,ensemble_service,NASNetMobile_DenseNet121_MobileNetV2_MobileNet,14b7b21a-ae61-4dbb-a7a5-c31bdf8f3f6b,n01532829,n01532829,307,n01532829_307,0.931506008
1731425733,1731425733,0.547174454,ensemble_service,MobileNetV2_MobileNet_DenseNet121_NASNetMobile,0546d4cc-00ed-4bf8-b9d0-a629e09478f2,n01532829,n01532829,1124,n01532829_1124,0.953717619
1731425733,1731425734,0.517097235,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,9d38e938-262c-4792-afba-1066f9c943dc,n01532829,n01532829,159,n01532829_159,0.825169072
1731425734,1731425734,0.495278358,ensemble_service,DenseNet121_MobileNetV2_NASNetMobile_MobileNet,8b519455-2bb2-4b79-8157-d2d0a5898754,n01532829,n01532829,6932,n01532829_6932,0.849270761
1731425734,1731425734,0.529432297,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,6ff1f71c-aa73-4d10-b141-77a03588bacd,n01532829,n01532829,26857,n01532829_26857,0.951885521
1731425734,1731425735,0.557313919,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,51528023-c861-4172-8a5d-67531681bc9e,n01532829,n01532829,1305,n01532829_1305,0.899616197
1731425735,1731425735,0.522957563,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,8e14655a-f2e0-457a-ac87-707a114fccd2,n01532829,n01532829,5891,n01532829_5891,0.937299728
1731425735,1731425735,0.508067608,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,33454d4c-4bbf-41e0-9289-eebdce87e388,n01532829,n01532829,4337,n01532829_4337,0.939935952
1731425735,1731425736,0.537664175,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,d17a3c5b-4132-4e66-a045-0f67257d51a2,n01532829,n01532829,8281,n01532829_8281,0.950644985
1731425736,1731425736,0.510761499,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,c86e2fe1-242b-42aa-aab8-184af4aa62e7,n01532829,n01532829,4413,n01532829_4413,0.964893013
1731425736,1731425736,0.47296977,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,d3116657-d31f-40b0-b072-4844947aedec,n01532829,n01532829,1730,n01532829_1730,0.952416256
1731425736,1731425737,0.493412018,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,e768718f-9f76-4fdd-bee5-764e3ffd4c7a,n01532829,n01532829,5557,n01532829_5557,0.623785056
1731425737,1731425737,0.543807745,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,c9f8c2bf-ce8b-4808-b962-86cc81f2d640,n01532829,n01532829,22727,ILSVRC2012_val_00022727_n01532829,0.919309273
1731425737,1731425737,0.518920898,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,e5a3a31e-1f12-4171-8584-644b8061c8a4,n01532829,n01532829,31404,n01532829_31404,0.938720822
1731425737,1731425738,0.507563591,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,ff3ef571-d45a-4bc3-98f1-9d481a1f2626,n01532829,n01532829,13061,n01532829_13061,0.966559201
1731425738,1731425738,0.495267391,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,640956cf-d425-4c78-9a9e-63486199b06c,n01532829,n01532829,9232,n01532829_9232,0.784021248
1731425738,1731425738,0.524211407,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,d229a74f-c65a-408d-ab69-c83700fc4a05,n01532829,n01532829,418,n01532829_418,0.915930748
1731425738,1731425739,0.518133163,ensemble_service,NASNetMobile_DenseNet121_MobileNet_MobileNetV2,da78dcf6-cbc4-4935-a4dc-c01f13e3a367,n01532829,n01532829,742,n01532829_742,0.712252279
1731425739,1731425739,0.484710455,ensemble_service,NASNetMobile_DenseNet121_MobileNetV2_MobileNet,0202fc20-08f1-4317-b470-e1a7c4ef468f,n01532829,n01532829,22650,n01532829_22650,0.975908235
1731425739,1731425739,0.533316612,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,37010df1-6910-449c-95bd-c4dc299e92c8,n01532829,n01532829,26,n01532829_26,0.950013787
1731425739,1731425740,0.519805431,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,6ac72a94-6730-489b-b5e7-8ccff6b8af4b,n01532829,n01532829,3270,n01532829_3270,0.951848537
1731425740,1731425740,0.516536713,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,e2ea7c13-6a8c-4150-8ab5-3d292373b724,n01532829,n01532829,15048,n01532829_15048,0.922869578
1731425740,1731425740,0.512905121,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,5bf16337-05a6-4f09-97b3-49ef9604ce48,n01532829,n01532829,1252,n01532829_1252,0.941229721
1731425740,1731425741,0.569978476,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,d376dc45-1375-4856-8396-483850abba7d,n01532829,n01532829,8054,n01532829_8054,0.958612353
1731425741,1731425741,0.527769089,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,e68f0d5b-86b4-4707-a6dc-e517db6b6442,n01532829,n01532829,442,n01532829_442,0.931273654
1731425741,1731425741,0.518032312,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,391656fd-2271-4f91-9259-e31f648739ef,n01532829,n01532829,1176,n01532829_1176,0.829177663
1731425741,1731425742,0.508011818,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,1a9ea8a3-dc5a-4f9a-b63e-c4c17add68fe,n01532829,n01532829,403,n01532829_403,0.458012253
1731425742,1731425742,0.563308954,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,f437a45e-bc9a-486e-bb07-15c6cddd9d62,n01532829,n01532829,15309,n01532829_15309,0.950771227
1731425742,1731425742,0.539108515,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,e2af5453-4de2-4af6-b00e-78069733d349,n01532829,n01532829,110,n01532829_110,0.956613466
1731425742,1731425743,0.534563065,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,29f578eb-aa85-4952-997c-f346c8778b0d,n01532829,n01532829,12674,n01532829_12674,0.827877566
1731425743,1731425743,0.500288963,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,2b3c0d2c-e622-444b-bd84-812b5ac17729,n01532829,n01532829,15370,n01532829_15370,0.940038443
1731425743,1731425743,0.549907923,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,a9f5d9ac-7350-4af8-89ec-a1c223c71045,n02268443,n01532829,1064,n01532829_1064,0.729378343
1731425743,1731425744,0.53703022,ensemble_service,DenseNet121_MobileNet_MobileNetV2_NASNetMobile,01dd1049-b2e1-408f-b0ee-4dae264be58c,n01532829,n01532829,3757,n01532829_3757,0.712400138
1731425744,1731425744,0.504780293,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,1208a792-33b4-4f08-b57a-4a362cae1851,n01532829,n01532829,524,n01532829_524,0.92113407
1731425744,1731425745,0.55700016,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,352cf0ee-6915-4a1b-93cd-8c0c30164e96,n01532829,n01532829,15469,n01532829_15469,0.972585186
1731425744,1731425745,0.530694008,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,c985df25-4824-4c06-abf7-f02d9f6d49a2,n01532829,n01532829,31263,n01532829_31263,0.938032582
1731425745,1731425745,0.498106956,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,635bf220-ce6e-409e-8120-947ec1133b39,n01532829,n01532829,11889,n01532829_11889,0.961311415
1731425745,1731425745,0.500631332,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,2e180b48-c685-449b-bd0a-16aa2c7a15c3,n01532829,n01532829,14804,n01532829_14804,0.889066949
1731425745,1731425746,0.582499266,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,e6da513b-2d61-4e68-947c-18e0dc42b3e5,n01560419,n01532829,21422,n01532829_21422,0.748808563
1731425746,1731425746,0.567519188,ensemble_service,NASNetMobile_MobileNet_DenseNet121_MobileNetV2,db0fb05e-18ce-4e9c-8cb8-0bf47c86ae48,n01532829,n01532829,1872,n01532829_1872,0.949839219
1731425746,1731425746,0.549736023,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,5346b379-82b1-43d6-8fc4-56498a6f3459,n01532829,n01532829,3700,n01532829_3700,0.804782838
1731425746,1731425747,0.524225235,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,01b498c9-e7d0-4d27-95f3-6c7b3156f173,n01532829,n01532829,4336,n01532829_4336,0.954915181
1731425747,1731425747,0.544018507,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,da2dae50-a990-45ca-9cd5-53c5b1917d28,n01532829,n01532829,1449,n01532829_1449,0.976086095
1731425747,1731425747,0.522606373,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,ffda4587-43fc-43b3-bdbc-fc3622ac368e,n01532829,n01532829,481,n01532829_481,0.859156549
1731425747,1731425748,0.490278006,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,aaacedfa-a981-483c-8d0f-897af4ac8963,n01532829,n01532829,9669,n01532829_9669,0.959263191
1731425748,1731425748,0.488972187,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,790e167f-1f3b-4002-965a-ecff20cb276c,n01532829,n01532829,29939,n01532829_29939,0.724085758
1731425748,1731425748,0.542188406,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,a56d478e-b8e0-49ba-ae40-2e26e73aeb7f,n01532829,n01532829,930,n01532829_930,0.90275079
1731425748,1731425749,0.519939423,ensemble_service,NASNetMobile_MobileNet_DenseNet121_MobileNetV2,ed849357-6a17-405c-9119-0e1abe18d3bc,n01532829,n01532829,2765,n01532829_2765,0.700201049
1731425749,1731425749,0.490517616,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,031b4720-ac76-4f66-b149-d5f5dbf13dbd,n01532829,n01532829,246,n01532829_246,0.949303344
1731425749,1731425750,0.536208391,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,fc91208e-8b0c-4486-bdcf-0aa839d2f429,n01532829,n01532829,30042,ILSVRC2012_val_00030042_n01532829,0.825699821
1731425749,1731425750,0.544977903,ensemble_service,NASNetMobile_DenseNet121_MobileNet_MobileNetV2,563b0b39-ab7f-49ad-8fd9-e1a76b9e162d,n01532829,n01532829,11716,n01532829_11716,0.901549071
1731425750,1731425750,0.53027153,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,84d1a7fe-a436-44df-b1fb-f33f5f226668,n01532829,n01532829,7237,ILSVRC2012_val_00007237_n01532829,0.935274705
1731425750,1731425750,0.496951818,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,1f409a0d-1838-42f0-8613-621381fc685d,n01532829,n01532829,3023,n01532829_3023,0.919078067
1731425750,1731425751,0.549924612,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,1baa9397-9511-4fb2-aee3-e5839845a58c,n01532829,n01532829,5521,n01532829_5521,0.956546053
1731425751,1731425751,0.511687279,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,24662171-151a-470f-9d15-07638578f266,n01532829,n01532829,20532,n01532829_20532,0.951570377
1731425751,1731425751,0.496977806,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,fe8e37fa-a584-414a-a523-eddf3584824d,n01532829,n01532829,918,n01532829_918,0.918856502
1731425751,1731425752,0.50080514,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,1d682d53-4346-4c37-927d-015c098daa21,n01532829,n01532829,17958,n01532829_17958,0.931621417
1731425752,1731425752,0.570423841,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,612390ed-b8ef-48ec-8f21-91c1bb2f48e5,n01532829,n01532829,9371,n01532829_9371,0.952052876
1731425752,1731425753,0.544724226,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,7ec404b6-e597-4a0f-9f30-f5a12478baa4,n01532829,n01532829,15927,n01532829_15927,0.791113496
1731425752,1731425753,0.560470581,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,c04b49a8-105f-48c7-811f-2263ed535281,n01532829,n01532829,38685,n01532829_38685,0.678135276
1731425753,1731425753,0.591005325,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,109bd4a9-b3df-4098-a2ee-cc8e95a42419,n01532829,n01532829,2677,n01532829_2677,0.894347474
1731425753,1731425754,0.58556509,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,0e0321e3-3e03-4915-935d-29bc1b38602a,n01532829,n01532829,35835,n01532829_35835,0.959709808
1731425753,1731425754,0.638025761,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,4172f1fb-4988-44e6-a7c0-99fd5e5098a3,n01532829,n01532829,3959,n01532829_3959,0.838469133
1731425754,1731425754,0.444851637,ensemble_service,MobileNetV2_DenseNet121_MobileNet_NASNetMobile,91e048fb-d6b2-4530-a9b6-56d167a13b40,n01532829,n01532829,2584,n01532829_2584,0.803325698
1731425754,1731425755,0.669153929,ensemble_service,DenseNet121_NASNetMobile_MobileNet_MobileNetV2,8d566393-6e9b-4ac6-beb5-59e6e9e66980,n01532829,n01532829,2584,n01532829_2584,0.803325698
1731425754,1731425755,0.669861317,ensemble_service,DenseNet121_MobileNet_NASNetMobile_MobileNetV2,4106060f-bf64-4837-9380-93b8529cdbf7,n01532829,n01532829,277,n01532829_277,0.954842374
1731425755,1731425755,0.632319212,ensemble_service,DenseNet121_MobileNet_MobileNetV2_NASNetMobile,b9daafb4-bbcc-4b6d-8a94-3ecc3a822bbc,n01532829,n01532829,2492,n01532829_2492,0.971896634
1731425755,1731425756,0.585557938,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,ef252d0b-5a03-4509-8a3a-5509d16a10c6,n01532829,n01532829,2113,n01532829_2113,0.968147039
1731425755,1731425756,0.666629791,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,0ddb80fc-3b60-4078-8b44-7c3fe7a815cb,n01532829,n01532829,145,n01532829_145,0.948062211
1731425756,1731425756,0.64570117,ensemble_service,MobileNetV2_DenseNet121_NASNetMobile_MobileNet,e5a21cf6-0214-48c3-b715-d9b4ab58d551,n01532829,n01532829,13106,n01532829_13106,0.814104021
1731425756,1731425757,0.578438044,ensemble_service,MobileNet_MobileNetV2_NASNetMobile_DenseNet121,31a2e416-554d-48a2-a8ca-58b63f486a35,n01532829,n01532829,2357,ILSVRC2012_val_00002357_n01532829,0.95040305
1731425756,1731425757,0.592006445,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,b1a1d4c6-8cc7-466c-bd69-c693f4d6b012,n01532829,n01532829,6294,n01532829_6294,0.948595136
1731425757,1731425757,0.627924442,ensemble_service,MobileNet_DenseNet121_MobileNetV2_NASNetMobile,703b368d-5800-42d5-9585-845b7992b5d0,n01532829,n01532829,36512,n01532829_36512,0.979094416
1731425757,1731425758,0.592291594,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,d1ac6af9-fd5b-43d1-9981-027cacb1c375,n01532829,n01532829,26427,n01532829_26427,0.971579581
1731425757,1731425758,0.570083618,ensemble_service,MobileNet_DenseNet121_NASNetMobile_MobileNetV2,e3728903-7ae7-45a0-a35c-a1d70a4ca727,n01532829,n01532829,30858,n01532829_30858,0.969949633
1731425758,1731425758,0.591509342,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,cd3afe22-34c3-4c97-bf64-011f9e748901,n01532829,n01532829,10259,n01532829_10259,0.936237052
1731425758,1731425759,0.597004414,ensemble_service,MobileNet_NASNetMobile_MobileNetV2_DenseNet121,a02bb633-7e5c-4c4a-9cf2-53e42e12588c,n01532829,n01532829,10563,n01532829_10563,0.948113993
1731425758,1731425759,0.558834791,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,92c7b627-092c-4a57-88a5-316ff2be98ed,n01532829,n01532829,622,n01532829_622,0.967881814
1731425759,1731425759,0.56095314,ensemble_service,MobileNet_DenseNet121_NASNetMobile_MobileNetV2,e62a3fb8-5280-458b-aea2-7589f2d35503,n01532829,n01532829,5919,n01532829_5919,0.659801386
1731425759,1731425760,0.607066393,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,2ecc49a6-58fb-4540-9d50-55bca7f6e6f0,n01532829,n01532829,1039,n01532829_1039,0.965386197
1731425759,1731425760,0.61173439,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,9b9dede1-44fe-462d-9fa9-d1f3cbcb54ab,n01532829,n01532829,1451,n01532829_1451,0.498328189
1731425760,1731425760,0.563532114,ensemble_service,MobileNet_MobileNetV2_NASNetMobile_DenseNet121,6b517ed9-7623-43f2-8c27-bcfa47ea32f0,n01532829,n01532829,5179,n01532829_5179,0.974601239
1731425760,1731425760,0.543499231,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,31896dfd-e94a-48e6-8e4e-0617d45d0876,n01532829,n01532829,6501,n01532829_6501,0.958985791
1731425760,1731425761,0.594225168,ensemble_service,MobileNet_DenseNet121_NASNetMobile_MobileNetV2,6d6f1229-ea62-4bf2-bbdc-40dfb6f92999,n01532829,n01532829,2972,n01532829_2972,0.914991945
1731425761,1731425761,0.550358772,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,bc947095-1d52-4e59-98cd-5c34e14f2262,n01532829,n01532829,5480,n01532829_5480,0.856549904
1731425761,1731425761,0.541311741,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,9dc164a1-6827-430d-8238-1243a2e4e68d,n01532829,n01532829,5355,n01532829_5355,0.803938866
1731425761,1731425762,0.478117704,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,a78540a8-2676-440f-b4ce-32de75b0c667,n01532829,n01532829,1132,n01532829_1132,0.854373589
1731425762,1731425762,0.547137022,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,3b73489b-23f6-480b-9708-a429747edf9f,n01532829,n01532829,7821,n01532829_7821,0.961888105
1731425762,1731425762,0.519955635,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,4010e7f4-d0b7-4840-af40-293d722a57b2,n01828970,n01532829,13209,ILSVRC2012_val_00013209_n01532829,0.509223819
1731425762,1731425763,0.492374897,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,e48bc7a8-4a6e-4cbd-9ea1-428bb8470619,n01532829,n01532829,3475,n01532829_3475,0.950536177
1731425763,1731425763,0.48863554,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,71cff037-f9c6-4a50-8ce1-281dc4037c13,n01532829,n01532829,1664,n01532829_1664,0.970250487
1731425763,1731425763,0.49598527,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,c40916d8-da5a-4b76-9f39-ecda343bfb5b,n01616318,n01532829,18410,n01532829_18410,0.836293936
1731425763,1731425764,0.476452351,ensemble_service,DenseNet121_NASNetMobile_MobileNet_MobileNetV2,b3d38e17-17d0-404e-a68f-d75891847f57,n01532829,n01532829,1553,n01532829_1553,0.850734755
1731425764,1731425764,0.508081675,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,eeb3867c-e0c4-403f-91c4-87a2993e8492,n01532829,n01532829,976,n01532829_976,0.976948842
1731425764,1731425765,0.558884382,ensemble_service,DenseNet121_MobileNet_MobileNetV2_NASNetMobile,2f1fc024-d545-4bd4-90b0-305a54d8951a,n01530575,n01532829,879,n01532829_879,0.362696856
1731425764,1731425765,0.535443068,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,57b6e63d-c116-4a61-b1a4-b7a8c2875a76,n01532829,n01532829,13096,n01532829_13096,0.967744887
1731425765,1731425765,0.537460089,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,f0a60643-da1f-4a16-a393-38d5a76c8695,n01532829,n01532829,448,n01532829_448,0.948921129
1731425765,1731425765,0.493908644,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,7e814d71-63b1-418b-b258-da9d1182e6ec,n01532829,n01532829,33290,n01532829_33290,0.957213551
1731425765,1731425766,0.554537296,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,181db343-087b-4852-af1e-65aceef4356b,n01532829,n01532829,251,n01532829_251,0.963275447
1731425766,1731425766,0.531226158,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,9cdfdc8f-6624-42fd-9407-cae93260c8ea,n01532829,n01532829,1774,n01532829_1774,0.952879906
1731425766,1731425766,0.487580061,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,56668c2b-1683-4bca-9025-cd6965c8fa43,n01532829,n01532829,7129,n01532829_7129,0.944518536
1731425766,1731425767,0.474602699,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,35b3ee67-88ee-4741-8041-e7ca823f21ed,n01532829,n01532829,3388,n01532829_3388,0.9589293
1731425767,1731425767,0.55682683,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,dcccb682-bc19-48e8-b641-d465cef14439,n01532829,n01532829,3141,n01532829_3141,0.861824498
1731425767,1731425768,0.516930103,ensemble_service,MobileNet_MobileNetV2_NASNetMobile_DenseNet121,89109964-e7bc-444c-9230-041c9d813b98,n01532829,n01532829,33078,n01532829_33078,0.966729268
1731425767,1731425768,0.490534067,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,a4bc177a-0f8c-4c5d-9358-9dfeab5392d3,n01532829,n01532829,15130,n01532829_15130,0.525610238
1731425768,1731425768,0.481929064,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,6449d39c-4d59-40ad-af3d-1d410ef6f4e5,n01532829,n01532829,5647,n01532829_5647,0.956520468
1731425768,1731425769,0.549741745,ensemble_service,MobileNet_DenseNet121_MobileNetV2_NASNetMobile,18cf4282-56a1-4c4a-a54d-eb977c7ebfc8,n01532829,n01532829,9102,n01532829_9102,0.777101725
1731425768,1731425769,0.515473366,ensemble_service,NASNetMobile_MobileNetV2_MobileNet_DenseNet121,5c088649-42a0-49ac-95db-bbb226651882,n01532829,n01532829,658,n01532829_658,0.89285481
1731425769,1731425769,0.486572027,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,d5b363a9-65b3-4d73-b96e-66a7bfec838f,n01532829,n01532829,978,n01532829_978,0.9626261
1731425769,1731425770,0.56320405,ensemble_service,NASNetMobile_MobileNetV2_DenseNet121_MobileNet,f452e108-3240-489d-b498-13c31b8f5c85,n01532829,n01532829,2904,n01532829_2904,0.9125828
1731425769,1731425770,0.552770376,ensemble_service,DenseNet121_MobileNet_MobileNetV2_NASNetMobile,a52de405-23ba-4efc-a7c2-725d7ce87807,n01532829,n01532829,1450,n01532829_1450,0.790801741
1731425770,1731425770,0.546676159,ensemble_service,MobileNet_DenseNet121_NASNetMobile_MobileNetV2,bf157c5d-3301-4429-be64-7dd7fb821497,n01532829,n01532829,15103,n01532829_15103,0.837284406
1731425770,1731425770,0.493735552,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,f4d79cc3-3fb0-4f27-b9b3-a2beb80b8019,n01532829,n01532829,834,n01532829_834,0.969780043
1731425770,1731425771,0.562850237,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,355b3f02-4174-4111-8e02-d987a66a1d94,n01532829,n01532829,20495,ILSVRC2012_val_00020495_n01532829,0.952202186
1731425771,1731425771,0.535871983,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,2a43de41-03fd-428d-b978-cdbf7bc2af23,n01532829,n01532829,34460,n01532829_34460,0.935247824
1731425771,1731425771,0.527005911,ensemble_service,DenseNet121_NASNetMobile_MobileNetV2_MobileNet,73089830-023e-4bc4-9197-57f994012e2f,n01532829,n01532829,3611,n01532829_3611,0.848293394
